epoch,accuracy,learning_rate,loss,top2_acc,val_accuracy,val_loss,val_top2_acc
0,0.08906525373458862,0.0010000000474974513,2.9573755264282227,0.18033508956432343,0.12345679104328156,2.273379325866699,0.30452674627304077
1,0.09876543283462524,0.0010000000474974513,2.4767162799835205,0.20502644777297974,0.06995885074138641,2.304744243621826,0.18930041790008545
2,0.07892416417598724,0.0010000000474974513,2.383208751678467,0.16798941791057587,0.041152264922857285,2.3075475692749023,0.11316872388124466
